STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,REPORT_TYPE,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyMaximumDryBulbTemperature,DailyPrecipitation,DailySnowDepth,DailySnowfall,Sunrise,Sunset,daylight_time
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-02-21,5.82,,0.0,0.0,0.0,,47,34,,170.0,240.0,14.1,21.9,,,,,,,,SOD  ,23.0,41.0,51.0,34.0,5.7,47.0,0.0,0.0,0.0,06:42:00,17:38:00,656
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-02-22,2.91,,0.0,0.0,0.0,,57,42,,240.0,210.0,12.1,17.0,,,,,,,,SOD  ,37.0,50.0,65.0,44.0,2.9,57.0,0.0,0.0,0.0,06:41:00,17:39:00,658
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-02-23,3.58,,0.0,0.0,0.0,,65,44,,240.0,240.0,13.0,19.9,1.0,,,,,,1.0,SOD  ,47.0,55.0,75.0,51.0,3.6,65.0,0.0,0.0,0.0,06:39:00,17:40:00,661
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-02-24,6.04,,0.0,0.0,0.0,,70,58,,150.0,170.0,14.1,21.0,,,,,,,,SOD  ,53.0,64.0,71.0,57.0,6.0,70.0,0.0,0.0,0.0,06:38:00,17:41:00,663
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-02-25,6.71,,0.54,0.0,0.0,,63,44,,190.0,200.0,19.9,28.0,1.0,,,,,,,SOD  ,50.0,54.0,87.0,52.0,6.8,63.0,0.54,0.0,0.0,06:36:00,17:42:00,666
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-02-26,8.95,,0.0,0.0,0.0,,44,36,,310.0,300.0,18.1,29.1,,,,,,,,SOD  ,18.0,40.0,43.0,32.0,9.0,44.0,0.0,0.0,0.0,06:35:00,17:43:00,668
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-02-27,5.59,,0.0,0.0,0.0,,54,35,,250.0,250.0,16.1,25.9,,,,,,,,SOD  ,22.0,45.0,41.0,36.0,5.5,54.0,0.0,0.0,0.0,06:33:00,17:45:00,672
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-02-28,4.03,,0.0,0.0,0.0,,59,47,,160.0,160.0,10.1,19.0,,,,,,,,SOD  ,41.0,53.0,70.0,47.0,4.0,59.0,0.0,0.0,0.0,06:32:00,17:46:00,674
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-01,6.04,,0.12,0.0,0.0,,70,54,,250.0,260.0,16.1,31.1,1.0,,,,,,1.0,SOD  ,54.0,62.0,78.0,57.0,6.1,70.0,0.12,0.0,0.0,06:30:00,17:47:00,677
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-02,11.41,,0.0,0.0,0.0,,64,35,,270.0,290.0,25.9,47.0,,,,,,,,SOD  ,20.0,50.0,34.0,37.0,11.3,64.0,0.0,0.0,0.0,06:29:00,17:48:00,679
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-03,8.28,,0.0,0.0,0.0,,39,24,,310.0,300.0,18.1,35.1,,,,,,,,SOD  ,8.0,32.0,37.0,25.0,8.3,39.0,0.0,0.0,0.0,06:27:00,17:49:00,682
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-04,8.95,,0.0,0.0,0.0,,30,17,,310.0,260.0,19.9,34.0,,,,,,,,SOD  ,0.0,24.0,35.0,18.0,9.0,30.0,0.0,0.0,0.0,06:26:00,17:50:00,684
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-05,5.37,,0.0,0.0,0.0,,37,14,,350.0,300.0,14.1,23.0,,,,,,,,SOD  ,-6.0,26.0,25.0,18.0,5.4,37.0,0.0,0.0,0.0,06:24:00,17:51:00,687
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-06,3.36,,0.0,0.0,0.0,,45,26,,180.0,180.0,10.1,16.1,,,,,,,,SOD  ,11.0,36.0,37.0,28.0,3.3,45.0,0.0,0.0,0.0,06:23:00,17:53:00,690
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-07,4.25,,0.1,0.0,0.0,,56,42,,160.0,160.0,13.0,19.9,1.0,,,,,,,SOD  ,42.0,49.0,81.0,45.0,4.2,56.0,0.1,0.0,0.0,06:21:00,17:54:00,693
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-08,7.61,,0.02,0.0,0.0,,59,47,,250.0,270.0,17.0,31.1,1.0,,,,,,,SOD  ,31.0,53.0,45.0,45.0,7.7,59.0,0.02,0.0,0.0,06:19:00,17:55:00,696
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-09,8.72,,0.0,0.0,0.0,,61,47,,280.0,270.0,23.0,38.9,,,,,,,,SOD  ,17.0,54.0,24.0,40.0,8.7,61.0,0.0,0.0,0.0,06:18:00,17:56:00,698
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-10,7.61,,0.31,2.1,0.0,,47,23,,310.0,290.0,19.9,33.1,1.0,1.0,,,,,,SOD  ,21.0,35.0,63.0,30.0,7.7,47.0,0.31,0.0,2.1,06:16:00,17:57:00,701
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-11,9.62,,0.0,0.0,1.2,,29,17,,290.0,330.0,18.1,32.0,,,,,,,,SOD  ,3.0,23.0,44.0,18.0,9.5,29.0,0.0,1.0,0.0,06:15:00,17:58:00,703
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-12,8.95,,0.0,0.0,0.0,,29,19,,280.0,300.0,17.0,25.1,,,,,,,,SOD  ,3.0,24.0,39.0,19.0,8.9,29.0,0.0,0.0,0.0,06:13:00,17:59:00,706
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-13,4.47,,0.0,0.0,0.0,,36,20,,170.0,180.0,14.1,21.9,,,,,,,,SOD  ,8.0,28.0,46.0,22.0,4.4,36.0,0.0,0.0,0.0,06:11:00,18:00:00,709
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-14,13.42,,1.97,7.6,3.9,,32,21,,60.0,40.0,28.0,38.0,1.0,1.0,,,,,1.0,SOD  ,23.0,27.0,84.0,27.0,13.5,32.0,1.97,4.0,7.6,06:10:00,18:01:00,711
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-15,11.63,,0.0,0.0,5.9,,26,20,,280.0,290.0,21.0,36.0,,,,,,,1.0,SOD  ,9.0,23.0,54.0,20.0,11.7,26.0,0.0,6.0,0.0,06:08:00,18:02:00,714
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-16,7.83,,0.0,0.0,5.1,,39,24,,290.0,280.0,19.9,34.0,,,,,,,,SOD  ,10.0,32.0,41.0,25.0,7.8,39.0,0.0,5.0,0.0,06:06:00,18:03:00,717
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-17,6.49,,0.0,0.0,3.9,,47,29,,280.0,290.0,15.0,21.9,,,,,,,,SOD  ,14.0,38.0,40.0,30.0,6.5,47.0,0.0,4.0,0.0,06:05:00,18:05:00,720
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-18,8.72,,0.08,0.0,3.1,,39,34,,70.0,60.0,19.9,27.1,1.0,,,,,,1.0,SOD  ,25.0,37.0,69.0,32.0,8.7,39.0,0.08,3.0,0.0,06:03:00,18:06:00,723
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-19,8.28,,0.0,0.0,3.1,,47,34,,60.0,70.0,18.1,29.1,,,,,,,,SOD  ,20.0,41.0,47.0,33.0,8.2,47.0,0.0,3.0,0.0,06:01:00,18:07:00,726
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-20,5.14,,0.0,0.0,0.0,,52,33,,40.0,40.0,14.1,21.9,,,,,,,,SOD  ,15.0,43.0,34.0,33.0,5.1,52.0,0.0,0.0,0.0,06:00:00,18:08:00,728
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-21,4.03,,0.0,0.0,0.0,,59,42,,270.0,270.0,13.0,18.1,,,,,,,,SOD  ,25.0,51.0,38.0,40.0,4.1,59.0,0.0,0.0,0.0,05:58:00,18:09:00,731
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-22,11.41,,0.0,0.0,0.0,,50,24,,310.0,310.0,23.9,42.1,,,,,,,,SOD  ,6.0,37.0,31.0,26.0,11.5,50.0,0.0,0.0,0.0,05:56:00,18:10:00,734
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-23,4.92,,0.0,0.0,0.0,,42,23,,310.0,310.0,13.0,17.0,,,,,,,,SOD  ,3.0,33.0,31.0,25.0,4.8,42.0,0.0,0.0,0.0,05:55:00,18:11:00,736
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-24,6.26,,0.0,0.0,0.0,,57,36,,250.0,240.0,15.0,23.0,,,,,,,,SOD  ,25.0,47.0,44.0,38.0,6.2,57.0,0.0,0.0,0.0,05:53:00,18:12:00,739
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-25,6.71,,0.01,0.0,0.0,,62,42,,30.0,260.0,16.1,23.9,1.0,,,,,,,SOD  ,38.0,52.0,61.0,45.0,6.6,62.0,0.01,0.0,0.0,05:51:00,18:13:00,742
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-26,8.28,,0.14,0.0,0.0,,42,37,,70.0,70.0,18.1,23.9,1.0,,,,,,,SOD  ,34.0,40.0,83.0,37.0,8.3,42.0,0.14,0.0,0.0,05:50:00,18:14:00,744
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-27,4.25,,0.26,0.0,0.0,,53,37,,60.0,50.0,12.1,17.0,1.0,,,,,,1.0,SOD  ,42.0,45.0,90.0,43.0,4.2,53.0,0.26,0.0,0.0,05:48:00,18:15:00,747
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-28,5.82,,0.72,0.0,0.0,,46,41,,70.0,60.0,14.1,21.0,1.0,,,,,,,SOD  ,42.0,44.0,96.0,43.0,5.8,46.0,0.72,0.0,0.0,05:46:00,18:16:00,750
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-29,7.83,,0.0,0.0,0.0,,60,42,,30.0,40.0,18.1,27.1,1.0,,,,,,,SOD  ,32.0,51.0,55.0,42.0,7.9,60.0,0.0,0.0,0.0,05:45:00,18:17:00,752
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-30,5.82,,0.01,0.0,0.0,,52,38,,60.0,60.0,15.0,19.9,,,,,,,,SOD  ,25.0,45.0,47.0,37.0,5.7,52.0,0.01,0.0,0.0,05:43:00,18:18:00,755
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-03-31,10.29,,1.51,0.0,0.0,,43,37,,70.0,60.0,25.9,40.9,1.0,,,,,,,SOD  ,37.0,40.0,94.0,39.0,10.3,43.0,1.51,0.0,0.0,05:42:00,18:19:00,757
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-01,7.61,,0.0,0.0,0.0,,48,37,,70.0,60.0,25.9,38.9,1.0,,,,,,,SOD  ,34.0,43.0,76.0,39.0,7.7,48.0,0.0,0.0,0.0,05:40:00,18:20:00,760
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-02,5.37,,0.0,0.0,0.0,,63,40,,290.0,310.0,14.1,23.9,,,,,,,,SOD  ,28.0,52.0,42.0,41.0,5.4,63.0,0.0,0.0,0.0,05:38:00,18:22:00,764
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-03,4.92,,0.03,0.0,0.0,,63,48,,170.0,180.0,18.1,23.9,,,,,,,,SOD  ,33.0,56.0,46.0,45.0,5.0,63.0,0.03,0.0,0.0,05:37:00,18:23:00,766
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-04,6.93,,1.18,0.0,0.0,,51,45,,80.0,90.0,18.1,25.1,1.0,,,,,,,SOD  ,44.0,48.0,91.0,46.0,6.9,51.0,1.18,0.0,0.0,05:35:00,18:24:00,769
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-05,3.36,,0.0,0.0,0.0,,65,45,,120.0,170.0,14.1,25.1,1.0,,,,,,1.0,SOD  ,43.0,55.0,75.0,47.0,3.4,65.0,0.0,0.0,0.0,05:33:00,18:25:00,772
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-06,9.17,,0.73,0.0,0.0,,53,40,,60.0,70.0,21.9,30.0,1.0,,,,,,,SOD  ,42.0,47.0,90.0,44.0,9.2,53.0,0.73,0.0,0.0,05:32:00,18:26:00,774
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-07,10.51,,0.0,0.0,0.0,,51,40,,290.0,290.0,17.0,30.0,,,,,,,,SOD  ,32.0,46.0,60.0,40.0,10.6,51.0,0.0,0.0,0.0,05:30:00,18:27:00,777
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-08,8.28,,0.0,0.0,0.0,,57,40,,310.0,300.0,17.0,28.0,,,,,,,,SOD  ,21.0,49.0,36.0,37.0,8.2,57.0,0.0,0.0,0.0,05:29:00,18:28:00,779
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-09,4.92,,0.0,0.0,0.0,,67,45,,240.0,240.0,13.0,23.0,,,,,,,,SOD  ,25.0,56.0,33.0,42.0,5.0,67.0,0.0,0.0,0.0,05:27:00,18:29:00,782
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-10,6.04,,0.0,0.0,0.0,,74,53,,160.0,230.0,13.0,19.9,,,,,,,,SOD  ,39.0,64.0,38.0,52.0,6.0,74.0,0.0,0.0,0.0,05:25:00,18:30:00,785
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-11,5.59,,0.0,0.0,0.0,,80,61,,260.0,240.0,14.1,23.0,,,,,,,,SOD  ,48.0,71.0,50.0,57.0,5.6,80.0,0.0,0.0,0.0,05:24:00,18:31:00,787
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-12,2.91,,0.02,0.0,0.0,,76,58,,40.0,300.0,10.1,21.0,,,,,,,,SOD  ,49.0,67.0,58.0,57.0,2.9,76.0,0.02,0.0,0.0,05:22:00,18:32:00,790
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-13,5.14,,0.0,0.0,0.0,,65,48,,350.0,310.0,14.1,23.0,,,,,,,,SOD  ,29.0,57.0,37.0,44.0,5.1,65.0,0.0,0.0,0.0,05:21:00,18:33:00,792
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-14,3.8,,0.0,0.0,0.0,,66,48,,180.0,180.0,10.1,18.1,,,,,,,,SOD  ,28.0,57.0,35.0,44.0,3.7,66.0,0.0,0.0,0.0,05:19:00,18:34:00,795
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-15,5.59,,0.0,0.0,0.0,,65,51,,180.0,240.0,12.1,19.0,,,,,,,,SOD  ,41.0,58.0,55.0,50.0,5.6,65.0,0.0,0.0,0.0,05:17:00,18:35:00,798
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-16,7.38,,0.0,0.0,0.0,,87,59,,310.0,310.0,21.0,36.9,,,,,,,,SOD  ,55.0,73.0,57.0,62.0,7.3,87.0,0.0,0.0,0.0,05:16:00,18:36:00,800
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-17,6.71,,0.0,0.0,0.0,,74,58,,360.0,340.0,14.1,23.9,,,,,,,,SOD  ,40.0,66.0,40.0,54.0,6.7,74.0,0.0,0.0,0.0,05:14:00,18:37:00,803
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-18,6.93,,0.0,0.0,0.0,,65,47,,170.0,170.0,15.0,23.9,,,,,,,,SOD  ,35.0,56.0,49.0,46.0,7.0,65.0,0.0,0.0,0.0,05:13:00,18:38:00,805
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-19,5.59,,0.0,0.0,0.0,,54,45,,180.0,160.0,16.1,23.0,,,,,,,,SOD  ,39.0,50.0,71.0,44.0,5.6,54.0,0.0,0.0,0.0,05:11:00,18:39:00,808
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-20,4.03,,0.17,0.0,0.0,,66,50,,140.0,150.0,13.0,19.9,1.0,,,,,,1.0,SOD  ,47.0,58.0,76.0,51.0,4.1,66.0,0.17,0.0,0.0,05:10:00,18:40:00,810
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-21,7.38,,0.29,0.0,0.0,,53,48,,70.0,50.0,14.1,19.0,1.0,,,,,,,SOD  ,48.0,51.0,92.0,49.0,7.3,53.0,0.29,0.0,0.0,05:08:00,18:41:00,813
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-22,3.58,,0.11,0.0,0.0,,57,49,,20.0,310.0,10.1,16.1,1.0,,,,,,,SOD  ,47.0,53.0,82.0,50.0,3.6,57.0,0.11,0.0,0.0,05:07:00,18:43:00,816
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-23,4.92,,0.0,0.0,0.0,,66,46,,160.0,20.0,12.1,17.0,,,,,,,,SOD  ,37.0,56.0,55.0,46.0,4.8,66.0,0.0,0.0,0.0,05:06:00,18:44:00,818
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-24,3.58,,0.0,0.0,0.0,,60,48,,60.0,60.0,10.1,14.1,,,,,,,,SOD  ,43.0,54.0,65.0,49.0,3.6,60.0,0.0,0.0,0.0,05:04:00,18:45:00,821
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-25,13.2,,0.91,0.0,0.0,,54,49,,70.0,60.0,25.1,38.9,1.0,,,,,,,SOD  ,50.0,52.0,95.0,50.0,13.1,54.0,0.91,0.0,0.0,05:03:00,18:46:00,823
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-26,4.92,,0.34,0.0,0.0,,60,53,,70.0,60.0,18.1,23.9,1.0,,,,,,,SOD  ,56.0,57.0,95.0,56.0,5.0,60.0,0.34,0.0,0.0,05:01:00,18:47:00,826
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-27,2.91,,0.0,0.0,0.0,,70,57,,160.0,160.0,16.1,21.9,1.0,,,,,,1.0,SOD  ,58.0,64.0,89.0,59.0,3.0,70.0,0.0,0.0,0.0,05:00:00,18:48:00,828
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-28,3.13,,0.0,0.0,0.0,,85,58,,210.0,190.0,12.1,19.0,1.0,,,,,,1.0,SOD  ,53.0,72.0,59.0,61.0,3.1,85.0,0.0,0.0,0.0,04:59:00,18:49:00,830
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-29,5.14,,0.06,0.0,0.0,,85,64,,280.0,290.0,23.0,36.9,1.0,,,,,,,SOD  ,59.0,75.0,62.0,65.0,5.1,85.0,0.06,0.0,0.0,04:57:00,18:50:00,833
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-04-30,6.71,,0.0,0.0,0.0,,67,52,,80.0,150.0,14.1,21.9,,,,,,,,SOD  ,41.0,60.0,53.0,50.0,6.7,67.0,0.0,0.0,0.0,04:56:00,18:51:00,835
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-01,5.14,,0.0,0.0,0.0,,74,49,,180.0,180.0,12.1,21.0,1.0,,,,,,1.0,SOD  ,54.0,62.0,80.0,56.0,5.2,74.0,0.0,0.0,0.0,04:55:00,18:52:00,837
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-02,7.83,,0.0,0.0,0.0,,75,62,,270.0,240.0,19.9,32.0,1.0,,,,,,,SOD  ,49.0,69.0,52.0,58.0,7.8,75.0,0.0,0.0,0.0,04:53:00,18:53:00,840
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-03,8.28,,0.0,0.0,0.0,,65,51,,310.0,310.0,18.1,31.1,,,,,,,,SOD  ,34.0,58.0,39.0,47.0,8.2,65.0,0.0,0.0,0.0,04:52:00,18:54:00,842
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-04,5.37,,0.0,0.0,0.0,,64,47,,170.0,160.0,13.0,21.9,,,,,,,,SOD  ,35.0,56.0,49.0,45.0,5.3,64.0,0.0,0.0,0.0,04:51:00,18:55:00,844
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-05,6.49,,3.02,0.0,0.0,,59,51,,70.0,50.0,16.1,23.0,1.0,1.0,,,,,,SOD  ,53.0,55.0,94.0,54.0,6.4,59.0,3.02,0.0,0.0,04:50:00,18:56:00,846
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-06,6.04,,0.18,0.0,0.0,,67,52,,180.0,170.0,15.0,25.9,1.0,,,,,,,SOD  ,53.0,60.0,82.0,56.0,6.1,67.0,0.18,0.0,0.0,04:49:00,18:57:00,848
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-07,5.59,,0.01,0.0,0.0,,56,47,,280.0,270.0,14.1,21.9,,,,,,,,SOD  ,41.0,52.0,68.0,46.0,5.5,56.0,0.01,0.0,0.0,04:47:00,18:58:00,851
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-08,5.82,,0.0,0.0,0.0,,57,44,,290.0,290.0,15.0,25.9,,,,,,,,SOD  ,31.0,51.0,48.0,43.0,5.9,57.0,0.0,0.0,0.0,04:46:00,18:59:00,853
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-09,4.47,,0.0,0.0,0.0,,63,47,,50.0,60.0,12.1,17.0,,,,,,,,SOD  ,34.0,55.0,51.0,45.0,4.4,63.0,0.0,0.0,0.0,04:45:00,19:00:00,855
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-10,3.36,,0.0,0.0,0.0,,63,49,,330.0,,6.9,,,,,,,,,SOD  ,39.0,56.0,50.0,49.0,3.3,63.0,0.0,0.0,0.0,04:44:00,19:01:00,857
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-11,3.58,,0.0,0.0,0.0,,62,51,,170.0,,6.9,,,,,,,,,SOD  ,43.0,57.0,52.0,52.0,3.6,62.0,0.0,0.0,0.0,04:43:00,19:02:00,859
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-12,4.03,,0.0,0.0,0.0,,65,48,,80.0,160.0,12.1,17.0,,,,,,,,SOD  ,43.0,57.0,66.0,49.0,4.1,65.0,0.0,0.0,0.0,04:42:00,19:03:00,861
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-13,7.61,,1.61,0.0,0.0,,53,45,,50.0,50.0,18.1,31.1,1.0,,,,,,,SOD  ,47.0,49.0,92.0,48.0,7.7,53.0,1.61,0.0,0.0,04:41:00,19:04:00,863
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-14,5.37,,0.02,0.0,0.0,,67,46,,310.0,290.0,15.0,30.0,,,,,,,,SOD  ,44.0,57.0,66.0,50.0,5.3,67.0,0.02,0.0,0.0,04:40:00,19:05:00,865
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-15,8.95,,0.0,0.0,0.0,,68,53,,300.0,310.0,18.1,34.0,,,,,,,,SOD  ,42.0,61.0,51.0,51.0,8.9,68.0,0.0,0.0,0.0,04:39:00,19:06:00,867
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-16,4.25,,0.0,0.0,0.0,,79,56,,300.0,290.0,12.1,18.1,,,,,,,1.0,SOD  ,45.0,68.0,45.0,55.0,4.3,79.0,0.0,0.0,0.0,04:38:00,19:07:00,869
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-17,5.59,,0.0,0.0,0.0,,90,65,,250.0,240.0,12.1,23.0,,,,,,,,SOD  ,57.0,78.0,48.0,65.0,5.6,90.0,0.0,0.0,0.0,04:37:00,19:08:00,871
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-18,5.59,,0.0,0.0,0.0,,92,75,,250.0,200.0,14.1,23.0,,,,,,,,SOD  ,63.0,84.0,52.0,70.0,5.5,92.0,0.0,0.0,0.0,04:36:00,19:09:00,873
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-19,6.26,,0.0,0.0,0.0,,91,66,,40.0,40.0,16.1,25.1,,,,,,,,SOD  ,61.0,79.0,52.0,68.0,6.2,91.0,0.0,0.0,0.0,04:35:00,19:10:00,875
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-20,4.03,,0.01,0.0,0.0,,65,55,,60.0,60.0,16.1,23.0,,,,,,,1.0,SOD  ,44.0,60.0,55.0,52.0,4.0,65.0,0.01,0.0,0.0,04:34:00,19:11:00,877
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-21,4.03,,0.0,0.0,0.0,,69,52,,170.0,170.0,12.1,19.0,,,,,,,,SOD  ,39.0,61.0,48.0,50.0,4.0,69.0,0.0,0.0,0.0,04:34:00,19:12:00,878
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-22,2.68,,0.59,0.0,0.0,,61,53,,140.0,140.0,10.1,16.1,1.0,,,,,,,SOD  ,55.0,57.0,95.0,56.0,2.6,61.0,0.59,0.0,0.0,04:33:00,19:13:00,880
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-23,2.24,,0.0,0.0,0.0,,69,56,,20.0,20.0,10.1,15.0,1.0,,,,,,,SOD  ,50.0,63.0,65.0,56.0,2.3,69.0,0.0,0.0,0.0,04:32:00,19:14:00,882
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-24,4.92,,0.04,0.0,0.0,,69,56,,60.0,80.0,14.1,19.0,1.0,,,,,,,SOD  ,51.0,63.0,70.0,56.0,4.9,69.0,0.04,0.0,0.0,04:31:00,19:14:00,883
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-25,8.05,,0.58,0.0,0.0,,59,56,,50.0,80.0,16.1,28.0,1.0,,,,,,,SOD  ,55.0,58.0,95.0,56.0,8.1,59.0,0.58,0.0,0.0,04:31:00,19:15:00,884
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-26,4.92,,0.1,0.0,0.0,,73,56,,290.0,270.0,16.1,25.1,1.0,,,,,,,SOD  ,55.0,65.0,72.0,59.0,4.9,73.0,0.1,0.0,0.0,04:30:00,19:16:00,886
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-27,3.13,,0.0,0.0,0.0,,71,59,,120.0,290.0,8.1,13.0,,,,,,,,SOD  ,55.0,65.0,70.0,59.0,3.1,71.0,0.0,0.0,0.0,04:29:00,19:17:00,888
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-28,4.47,,0.0,0.0,0.0,,71,58,,160.0,170.0,12.1,21.0,1.0,,,,,,1.0,SOD  ,55.0,65.0,73.0,58.0,4.4,71.0,0.0,0.0,0.0,04:29:00,19:18:00,889
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-29,5.14,,0.13,0.0,0.0,,61,56,,60.0,80.0,12.1,14.1,1.0,,,,,,,SOD  ,54.0,59.0,89.0,55.0,5.2,61.0,0.13,0.0,0.0,04:28:00,19:19:00,891
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-30,2.68,,0.06,0.0,0.0,,60,55,,160.0,150.0,12.1,17.0,1.0,,,,,,,SOD  ,54.0,58.0,90.0,55.0,2.7,60.0,0.06,0.0,0.0,04:28:00,19:19:00,891
USW00094728,"NY CITY CENTRAL PARK, NY US",2017-05-31,2.46,,0.03,0.0,0.0,,75,58,,60.0,50.0,12.1,17.0,1.0,,,,,,,SOD  ,60.0,67.0,83.0,62.0,2.5,75.0,0.03,0.0,0.0,04:27:00,19:20:00,893
